Date,Week,Temp_Max,Temp_Min,Humd_Max,Humd_Min,Nh3_Max,Nh3_Min,Co2_Max,Co2_Min,Dust_Max,Dust_Min,Feed,Weight
22-05-2023,5,36,24,59,22,19,12,3795,846,0.5,0.17,1022.886874,1773.066667
22-05-2023,5,37,24,62,21,18,11,2982,950,0.53,0.25,1022.886874,1773.066667
22-05-2023,5,37,30,62,21,15,8,2671,719,0.53,0.16,1022.886874,1773.066667
22-05-2023,5,36,26,81,24,23,9,2923,692,0.54,0.24,1022.886874,1773.066667
22-05-2023,5,37,25,80,23,21,11,2236,957,0.52,0.17,1022.886874,1773.066667
22-05-2023,5,36,25,79,30,25,12,3071,949,0.5,0.25,1038.8,1804.8
22-05-2023,5,36,25,57,22,24,12,3846,625,0.52,0.2,1038.8,1804.8
22-05-2023,5,36,24,59,22,23,12,2501,894,0.49,0.2,1038.8,1804.8
22-05-2023,5,37,24,62,21,19,9,3831,706,0.54,0.21,1038.8,1804.8
22-05-2023,5,37,30,62,21,16,9,2078,513,0.55,0.23,1038.8,1804.8
22-05-2023,5,36,26,81,24,20,9,2142,930,0.51,0.17,1038.8,1804.8
22-05-2023,5,37,25,80,23,22,7,2931,556,0.52,0.16,1038.8,1804.8
22-05-2023,5,36,25,79,30,16,12,3408,778,0.56,0.25,977.4804991,1768.866667
22-05-2023,5,36,25,57,22,22,12,2354,774,0.56,0.25,977.4804991,1768.866667
22-05-2023,5,36,24,59,22,21,10,2376,916,0.55,0.18,977.4804991,1768.866667
22-05-2023,5,37,24,62,21,24,12,3940,618,0.5,0.21,977.4804991,1768.866667
22-05-2023,5,37,30,62,21,25,12,2679,604,0.52,0.21,977.4804991,1768.866667
22-05-2023,5,36,26,81,24,19,9,2663,669,0.51,0.26,977.4804991,1768.866667
22-05-2023,5,37,25,80,23,16,11,2372,862,0.55,0.18,977.4804991,1768.866667
22-05-2023,5,36,25,79,30,19,9,3017,869,0.48,0.18,930.8953788,1808.95
22-05-2023,5,36,25,57,22,18,8,3059,830,0.48,0.26,930.8953788,1808.95
22-05-2023,5,36,24,59,22,25,11,2442,890,0.52,0.18,930.8953788,1808.95
22-05-2023,5,37,24,62,21,15,10,3949,530,0.56,0.16,930.8953788,1808.95
22-05-2023,5,37,30,62,21,19,7,3715,529,0.51,0.25,930.8953788,1808.95
22-05-2023,5,36,26,81,24,25,11,3079,784,0.49,0.18,930.8953788,1808.95
22-05-2023,5,37,25,80,23,19,12,2526,946,0.56,0.25,930.8953788,1808.95
22-05-2023,5,36,25,79,30,20,9,2176,665,0.53,0.18,980.1784725,1791.466667
22-05-2023,5,36,25,57,22,15,8,2701,604,0.54,0.23,980.1784725,1791.466667
22-05-2023,5,36,24,59,22,20,7,2340,748,0.51,0.18,980.1784725,1791.466667
22-05-2023,5,37,24,62,21,24,12,3986,947,0.51,0.19,980.1784725,1791.466667
22-05-2023,5,37,30,62,21,15,8,3343,717,0.49,0.19,980.1784725,1791.466667
22-05-2023,5,36,26,81,24,22,12,2445,982,0.55,0.18,980.1784725,1791.466667
22-05-2023,5,37,25,80,23,24,11,2533,649,0.51,0.16,980.1784725,1791.466667
22-05-2023,5,36,25,79,30,17,12,3751,918,0.54,0.26,969.1774329,1748.827273
22-05-2023,5,36,25,57,22,17,10,2217,948,0.52,0.24,969.1774329,1748.827273
22-05-2023,5,36,24,59,22,18,10,2972,671,0.52,0.27,969.1774329,1748.827273
22-05-2023,5,37,24,62,21,23,11,2870,816,0.54,0.16,969.1774329,1748.827273
22-05-2023,5,37,30,62,21,23,11,2780,665,0.52,0.23,969.1774329,1748.827273
22-05-2023,5,36,26,81,24,16,8,2473,756,0.5,0.23,969.1774329,1748.827273
22-05-2023,5,37,25,80,23,19,7,2316,533,0.48,0.24,969.1774329,1748.827273
22-05-2023,5,36,25,79,30,18,10,2970,828,0.52,0.18,915.6950088,1694.75
22-05-2023,5,36,25,57,22,24,9,3992,628,0.5,0.16,915.6950088,1694.75
22-05-2023,5,36,24,59,22,23,7,3127,883,0.52,0.26,915.6950088,1694.75
22-05-2023,5,37,24,62,21,21,11,3135,764,0.53,0.24,915.6950088,1694.75
22-05-2023,5,37,30,62,21,23,9,2911,741,0.5,0.21,915.6950088,1694.75
22-05-2023,5,36,26,81,24,15,11,3147,590,0.56,0.27,915.6950088,1694.75
22-05-2023,5,37,25,80,23,16,7,2513,931,0.56,0.27,915.6950088,1694.75
22-05-2023,5,36,25,79,30,17,11,3867,527,0.5,0.26,1000.2,1767.6
22-05-2023,5,36,25,57,22,16,7,2125,893,0.51,0.2,1000.2,1767.6
22-05-2023,5,36,24,59,22,18,12,3221,625,0.48,0.22,1000.2,1767.6
22-05-2023,5,37,24,62,21,25,10,2749,720,0.49,0.22,1000.2,1767.6
22-05-2023,5,37,30,62,21,17,7,2904,614,0.49,0.17,1000.2,1767.6
22-05-2023,5,36,26,81,24,23,7,2942,593,0.55,0.16,1000.2,1767.6
22-05-2023,5,37,25,80,23,19,9,3818,916,0.54,0.25,1000.2,1767.6
22-05-2023,5,36,25,79,30,17,11,2694,907,0.48,0.18,1065.097209,1835.733333
22-05-2023,5,36,25,57,22,20,12,3172,805,0.49,0.16,1065.097209,1835.733333
22-05-2023,5,36,24,59,22,20,10,2013,592,0.54,0.27,1065.097209,1835.733333
22-05-2023,5,37,24,62,21,23,8,3141,573,0.51,0.19,1065.097209,1835.733333
22-05-2023,5,37,30,62,21,25,9,2991,573,0.55,0.22,1065.097209,1835.733333
22-05-2023,5,36,26,81,24,17,11,3131,957,0.54,0.19,1065.097209,1835.733333
22-05-2023,5,37,25,80,23,16,11,2269,966,0.53,0.21,1065.097209,1835.733333
22-05-2023,5,36,25,79,30,21,12,3457,963,0.53,0.26,1101.034998,1858.521739
22-05-2023,5,36,25,57,22,20,7,3886,787,0.52,0.25,1101.034998,1858.521739
22-05-2023,5,36,24,59,22,25,8,2377,582,0.56,0.17,1101.034998,1858.521739
22-05-2023,5,37,24,62,21,15,12,2241,970,0.55,0.27,1101.034998,1858.521739
22-05-2023,5,37,30,62,21,20,7,2450,777,0.54,0.25,1101.034998,1858.521739
22-05-2023,5,36,26,81,24,22,7,3832,770,0.51,0.22,1101.034998,1858.521739
22-05-2023,5,37,25,80,23,21,10,2865,806,0.51,0.18,1101.034998,1858.521739
22-05-2023,5,36,25,79,30,17,12,3061,851,0.51,0.17,898.1212709,1743.975
22-05-2023,5,36,25,57,22,21,10,2789,693,0.55,0.24,898.1212709,1743.975
22-05-2023,5,36,24,59,22,17,7,3783,506,0.5,0.21,898.1212709,1743.975
22-05-2023,5,37,24,62,21,15,10,2318,582,0.47,0.17,898.1212709,1743.975
22-05-2023,5,37,30,62,21,21,12,3790,525,0.47,0.21,898.1212709,1743.975
22-05-2023,5,36,26,81,24,18,7,2277,510,0.49,0.24,898.1212709,1743.975
22-05-2023,5,37,25,80,23,22,9,3843,694,0.47,0.16,898.1212709,1743.975
22-05-2023,5,36,25,79,30,15,7,2831,708,0.48,0.26,957.9878305,1744.408333
22-05-2023,5,36,25,57,22,18,8,3143,917,0.53,0.21,957.9878305,1744.408333
22-05-2023,5,36,24,59,22,20,7,3362,886,0.5,0.21,957.9878305,1744.408333
22-05-2023,5,37,24,62,21,18,9,2165,712,0.5,0.15,957.9878305,1744.408333
22-05-2023,5,37,30,62,21,22,7,3005,834,0.52,0.19,957.9878305,1744.408333
22-05-2023,5,36,26,81,24,19,11,3841,781,0.52,0.19,957.9878305,1744.408333
22-05-2023,5,37,25,80,23,16,8,2447,836,0.5,0.24,957.9878305,1744.408333
22-05-2023,5,36,25,79,30,24,12,3938,536,0.49,0.2,969.2201095,1720.582609
22-05-2023,5,36,25,57,22,22,11,3294,795,0.54,0.24,969.2201095,1720.582609
22-05-2023,5,36,24,59,22,22,10,3736,868,0.54,0.25,969.2201095,1720.582609
22-05-2023,5,37,24,62,21,23,8,3409,629,0.54,0.15,969.2201095,1720.582609
22-05-2023,5,37,30,62,21,15,8,3135,879,0.5,0.17,969.2201095,1720.582609
22-05-2023,5,36,26,81,24,21,10,2267,967,0.48,0.27,969.2201095,1720.582609
22-05-2023,5,37,25,80,23,22,11,2951,647,0.54,0.19,969.2201095,1720.582609
22-05-2023,5,36,25,79,30,20,12,2227,827,0.56,0.23,1074.366351,1881.366667
22-05-2023,5,36,25,57,22,23,8,3859,588,0.55,0.22,1074.366351,1881.366667
22-05-2023,5,36,24,59,22,25,8,3703,956,0.48,0.19,1074.366351,1881.366667
22-05-2023,5,37,24,62,21,21,10,2957,770,0.53,0.24,1074.366351,1881.366667
22-05-2023,5,37,30,62,21,17,9,3670,615,0.47,0.16,1074.366351,1881.366667
22-05-2023,5,36,26,81,24,24,11,2600,521,0.52,0.21,1074.366351,1881.366667
22-05-2023,5,37,25,80,23,24,10,3883,957,0.49,0.15,1074.366351,1881.366667
22-05-2023,5,36,25,79,30,21,12,3027,856,0.49,0.16,883.8498369,1675.314286
22-05-2023,5,36,25,57,22,18,12,2604,625,0.51,0.27,883.8498369,1675.314286
22-05-2023,5,36,24,59,22,19,12,2808,648,0.49,0.16,883.8498369,1675.314286
22-05-2023,5,37,24,62,21,23,9,3645,683,0.48,0.22,883.8498369,1675.314286
22-05-2023,5,37,30,62,21,17,11,2363,570,0.56,0.24,883.8498369,1675.314286
22-05-2023,5,36,26,81,24,15,7,3501,661,0.5,0.17,883.8498369,1675.314286
22-05-2023,5,37,25,80,23,19,10,3038,905,0.5,0.21,883.8498369,1675.314286
22-05-2023,5,36,25,79,30,17,11,3719,673,0.52,0.21,895.4188972,1710.921739
22-05-2023,5,36,25,57,22,18,11,3701,926,0.53,0.24,895.4188972,1710.921739
22-05-2023,5,36,24,59,22,21,9,3273,871,0.55,0.2,895.4188972,1710.921739
22-05-2023,5,37,24,62,21,15,8,3454,587,0.5,0.25,895.4188972,1710.921739
22-05-2023,5,37,30,62,21,23,9,3243,608,0.56,0.26,895.4188972,1710.921739
22-05-2023,5,36,26,81,24,24,9,3252,590,0.48,0.2,895.4188972,1710.921739
22-05-2023,5,37,25,80,23,18,8,3589,716,0.5,0.22,895.4188972,1710.921739
22-05-2023,5,36,25,79,30,24,7,2964,519,0.51,0.19,980.9896274,1768.409091
22-05-2023,5,36,25,57,22,20,11,2837,849,0.49,0.17,980.9896274,1768.409091
22-05-2023,5,36,24,59,22,15,8,2097,874,0.55,0.17,980.9896274,1768.409091
22-05-2023,5,37,24,62,21,19,8,2128,847,0.51,0.18,980.9896274,1768.409091
22-05-2023,5,37,30,62,21,25,9,3326,828,0.55,0.26,980.9896274,1768.409091
22-05-2023,5,36,26,81,24,23,9,3145,993,0.47,0.23,980.9896274,1768.409091
22-05-2023,5,37,25,80,23,20,9,2765,719,0.54,0.16,980.9896274,1768.409091
22-05-2023,5,36,25,79,30,22,10,3648,932,0.55,0.15,1033.674829,1793.466667
22-05-2023,5,36,25,57,22,25,11,3131,999,0.52,0.22,1033.674829,1793.466667
22-05-2023,5,36,24,59,22,22,8,2343,503,0.53,0.21,1033.674829,1793.466667
22-05-2023,5,37,24,62,21,17,8,3047,560,0.51,0.21,1033.674829,1793.466667
22-05-2023,5,37,30,62,21,22,12,2594,807,0.52,0.24,1033.674829,1793.466667
22-05-2023,5,36,26,81,24,25,12,2294,676,0.55,0.16,1033.674829,1793.466667
22-05-2023,5,37,25,80,23,16,10,3118,517,0.51,0.23,1033.674829,1793.466667
22-05-2023,5,36,25,79,30,17,12,3128,654,0.54,0.19,957.4,1758.4
22-05-2023,5,36,25,57,22,23,8,3358,822,0.55,0.19,957.4,1758.4
22-05-2023,5,36,24,59,22,21,11,3793,514,0.48,0.17,957.4,1758.4
22-05-2023,5,37,24,62,21,23,9,3887,999,0.48,0.26,957.4,1758.4
22-05-2023,5,37,30,62,21,23,11,3111,799,0.5,0.24,957.4,1758.4
22-05-2023,5,36,26,81,24,24,7,2865,807,0.5,0.25,957.4,1758.4
22-05-2023,5,37,25,80,23,24,7,2227,535,0.55,0.19,957.4,1758.4
22-05-2023,5,36,25,79,30,19,8,3150,653,0.5,0.26,1073.2,1815.4
22-05-2023,5,36,25,57,22,17,10,2682,630,0.5,0.24,1073.2,1815.4
22-05-2023,5,36,24,59,22,23,7,2283,695,0.49,0.18,1073.2,1815.4
22-05-2023,5,37,24,62,21,18,10,3304,899,0.48,0.25,1073.2,1815.4
22-05-2023,5,37,30,62,21,23,12,2787,732,0.47,0.24,1073.2,1815.4
22-05-2023,5,36,26,81,24,24,9,2668,805,0.52,0.19,1073.2,1815.4
22-05-2023,5,37,25,80,23,24,7,3683,531,0.5,0.2,1073.2,1815.4
22-05-2023,5,36,25,79,30,18,7,3421,540,0.5,0.26,900.4194355,1685.26087
22-05-2023,5,36,25,57,22,18,12,3474,700,0.53,0.23,900.4194355,1685.26087
22-05-2023,5,36,24,59,22,20,11,2360,656,0.53,0.22,900.4194355,1685.26087
22-05-2023,5,37,24,62,21,16,12,3506,859,0.52,0.19,900.4194355,1685.26087
22-05-2023,5,37,30,62,21,15,11,3794,672,0.49,0.22,900.4194355,1685.26087
22-05-2023,5,36,26,81,24,25,7,3391,507,0.49,0.22,900.4194355,1685.26087
22-05-2023,5,37,25,80,23,15,8,2704,561,0.53,0.23,900.4194355,1685.26087
22-05-2023,5,36,25,79,30,15,11,2301,678,0.53,0.21,969.8,1751.2
22-05-2023,5,36,25,57,22,17,10,3337,533,0.54,0.25,969.8,1751.2
22-05-2023,5,36,24,59,22,22,7,2681,506,0.5,0.22,969.8,1751.2
22-05-2023,5,37,24,62,21,15,7,2929,869,0.5,0.16,969.8,1751.2
22-05-2023,5,37,30,62,21,25,7,3258,543,0.52,0.22,969.8,1751.2
22-05-2023,5,36,26,81,24,22,9,2310,963,0.51,0.24,969.8,1751.2
22-05-2023,5,37,25,80,23,24,8,3179,935,0.47,0.18,969.8,1751.2
22-05-2023,5,36,25,79,30,21,8,3685,692,0.52,0.17,1021.824014,1794.208333
22-05-2023,5,36,25,57,22,19,8,3813,570,0.47,0.27,1021.824014,1794.208333
22-05-2023,5,36,24,59,22,20,10,3935,930,0.54,0.26,1021.824014,1794.208333
22-05-2023,5,37,24,62,21,18,7,3566,891,0.48,0.26,1021.824014,1794.208333
22-05-2023,5,37,30,62,21,22,12,2166,852,0.49,0.21,1021.824014,1794.208333
22-05-2023,5,36,26,81,24,20,7,2357,860,0.53,0.15,1021.824014,1794.208333
22-05-2023,5,37,25,80,23,21,8,3002,985,0.54,0.2,1021.824014,1794.208333
22-05-2023,5,36,25,79,30,24,9,2051,621,0.51,0.18,1048.8,1853.2
22-05-2023,5,36,25,57,22,15,7,3296,949,0.49,0.17,1048.8,1853.2
22-05-2023,5,36,24,59,22,23,10,3190,838,0.56,0.26,1048.8,1853.2
22-05-2023,5,37,24,62,21,15,12,3792,768,0.55,0.17,1048.8,1853.2
22-05-2023,5,37,30,62,21,18,10,3473,749,0.5,0.22,1048.8,1853.2
22-05-2023,5,36,26,81,24,16,12,3742,680,0.53,0.25,1048.8,1853.2
22-05-2023,5,37,25,80,23,22,7,2684,842,0.52,0.22,1048.8,1853.2
22-05-2023,5,36,25,79,30,25,7,3609,675,0.5,0.21,912.489795,1737.26087
22-05-2023,5,36,25,57,22,20,12,3622,720,0.52,0.18,912.489795,1737.26087
22-05-2023,5,36,24,59,22,22,7,2144,513,0.54,0.22,912.489795,1737.26087
22-05-2023,5,37,24,62,21,23,9,3749,803,0.52,0.24,912.489795,1737.26087
22-05-2023,5,37,30,62,21,17,9,3085,850,0.55,0.23,912.489795,1737.26087
22-05-2023,5,36,26,81,24,17,7,2496,928,0.53,0.24,912.489795,1737.26087
22-05-2023,5,37,25,80,23,15,10,2482,500,0.55,0.17,912.489795,1737.26087
22-05-2023,5,36,25,79,30,15,7,2395,961,0.55,0.15,907.0713769,1697.808333
22-05-2023,5,36,25,57,22,25,9,2764,932,0.52,0.19,907.0713769,1697.808333
22-05-2023,5,36,24,59,22,20,12,3554,936,0.56,0.15,907.0713769,1697.808333
22-05-2023,5,37,24,62,21,17,7,3675,850,0.48,0.2,907.0713769,1697.808333
22-05-2023,5,37,30,62,21,23,7,3520,906,0.55,0.18,907.0713769,1697.808333
22-05-2023,5,36,26,81,24,17,10,2153,959,0.53,0.17,907.0713769,1697.808333
22-05-2023,5,37,25,80,23,23,12,2991,916,0.47,0.24,907.0713769,1697.808333
22-05-2023,5,36,25,79,30,24,7,3610,660,0.5,0.24,866.1419343,1659.161905
22-05-2023,5,36,25,57,22,16,11,3296,913,0.48,0.15,866.1419343,1659.161905
22-05-2023,5,36,24,59,22,15,7,3967,900,0.49,0.16,866.1419343,1659.161905
22-05-2023,5,37,24,62,21,17,12,2506,925,0.47,0.21,866.1419343,1659.161905
22-05-2023,5,37,30,62,21,15,10,3239,678,0.55,0.25,866.1419343,1659.161905
22-05-2023,5,36,26,81,24,22,9,2058,849,0.48,0.24,866.1419343,1659.161905
22-05-2023,5,37,25,80,23,20,10,2051,841,0.54,0.15,866.1419343,1659.161905
29-05-2023,6,37,29,55,35,22,9,2982,518,0.48,0.25,1188.159263,2393.283333
29-05-2023,6,38,29,59,32,15,9,3003,528,0.55,0.24,1188.159263,2393.283333
29-05-2023,6,37,30,59,30,23,9,3568,823,0.47,0.26,1188.159263,2393.283333
29-05-2023,6,38,30,52,24,20,12,3254,747,0.52,0.18,1188.159263,2393.283333
29-05-2023,6,38,30,49,28,18,7,3756,890,0.52,0.2,1188.159263,2393.283333
29-05-2023,6,38,29,47,27,23,11,3589,754,0.52,0.15,1188.159263,2393.283333
29-05-2023,6,38,29,53,29,25,9,3206,916,0.5,0.27,1188.159263,2393.283333
29-05-2023,6,37,29,55,35,25,12,2577,547,0.49,0.2,1101.797566,2205.191667
29-05-2023,6,38,29,59,32,21,8,3043,685,0.51,0.17,1101.797566,2205.191667
29-05-2023,6,37,30,59,30,22,9,2964,849,0.54,0.24,1101.797566,2205.191667
29-05-2023,6,38,30,52,24,18,8,2286,626,0.47,0.24,1101.797566,2205.191667
29-05-2023,6,38,30,49,28,19,12,2316,533,0.53,0.25,1101.797566,2205.191667
29-05-2023,6,38,29,47,27,17,11,3486,820,0.5,0.19,1101.797566,2205.191667
29-05-2023,6,38,29,53,29,15,9,3407,754,0.53,0.23,1101.797566,2205.191667
29-05-2023,6,37,29,55,35,19,8,3941,929,0.55,0.26,1116.565297,2272.6
29-05-2023,6,38,29,59,32,25,7,3091,805,0.48,0.17,1116.565297,2272.6
29-05-2023,6,37,30,59,30,16,10,3763,584,0.52,0.19,1116.565297,2272.6
29-05-2023,6,38,30,52,24,17,9,3355,748,0.48,0.22,1116.565297,2272.6
29-05-2023,6,38,30,49,28,21,9,2202,624,0.51,0.18,1116.565297,2272.6
29-05-2023,6,38,29,47,27,20,8,3781,505,0.49,0.21,1116.565297,2272.6
29-05-2023,6,38,29,53,29,23,11,3155,992,0.55,0.21,1116.565297,2272.6
29-05-2023,6,37,29,55,35,23,11,2368,960,0.54,0.22,1198,2328.8
29-05-2023,6,38,29,59,32,25,10,2258,864,0.48,0.2,1198,2328.8
29-05-2023,6,37,30,59,30,22,8,3156,707,0.55,0.2,1198,2328.8
29-05-2023,6,38,30,52,24,25,8,2314,607,0.47,0.18,1198,2328.8
29-05-2023,6,38,30,49,28,23,8,2927,605,0.54,0.2,1198,2328.8
29-05-2023,6,38,29,47,27,23,10,2434,812,0.56,0.16,1198,2328.8
29-05-2023,6,38,29,53,29,20,7,3227,691,0.47,0.23,1198,2328.8
29-05-2023,6,37,29,55,35,25,9,2227,894,0.51,0.2,1192.274598,2292.2
29-05-2023,6,38,29,59,32,15,7,3714,748,0.49,0.18,1192.274598,2292.2
29-05-2023,6,37,30,59,30,24,11,2061,546,0.47,0.21,1192.274598,2292.2
29-05-2023,6,38,30,52,24,25,9,2054,680,0.49,0.19,1192.274598,2292.2
29-05-2023,6,38,30,49,28,25,12,3436,762,0.52,0.15,1192.274598,2292.2
29-05-2023,6,38,29,47,27,22,8,2766,513,0.51,0.22,1192.274598,2292.2
29-05-2023,6,38,29,53,29,16,12,2588,779,0.49,0.25,1192.274598,2292.2
29-05-2023,6,37,29,55,35,16,11,2506,735,0.52,0.16,966.6448358,2185.35
29-05-2023,6,38,29,59,32,24,10,2916,699,0.47,0.26,966.6448358,2185.35
29-05-2023,6,37,30,59,30,16,10,3832,876,0.55,0.16,966.6448358,2185.35
29-05-2023,6,38,30,52,24,21,9,3041,952,0.55,0.25,966.6448358,2185.35
29-05-2023,6,38,30,49,28,17,12,2601,776,0.48,0.26,966.6448358,2185.35
29-05-2023,6,38,29,47,27,21,10,3229,792,0.51,0.17,966.6448358,2185.35
29-05-2023,6,38,29,53,29,15,10,2661,611,0.5,0.17,966.6448358,2185.35
29-05-2023,6,37,29,55,35,18,11,2771,822,0.47,0.22,1201.157303,2267.521739
29-05-2023,6,38,29,59,32,21,8,2865,649,0.52,0.23,1201.157303,2267.521739
29-05-2023,6,37,30,59,30,16,12,3394,689,0.54,0.26,1201.157303,2267.521739
29-05-2023,6,38,30,52,24,20,9,3430,541,0.53,0.23,1201.157303,2267.521739
29-05-2023,6,38,30,49,28,24,12,2960,617,0.54,0.16,1201.157303,2267.521739
29-05-2023,6,38,29,47,27,23,12,2980,862,0.48,0.17,1201.157303,2267.521739
29-05-2023,6,38,29,53,29,23,10,2731,514,0.51,0.23,1201.157303,2267.521739
29-05-2023,6,37,29,55,35,15,8,3111,868,0.5,0.18,1253.4,2285.2
29-05-2023,6,38,29,59,32,17,7,2586,646,0.52,0.17,1253.4,2285.2
29-05-2023,6,37,30,59,30,21,12,2498,501,0.52,0.24,1253.4,2285.2
29-05-2023,6,38,30,52,24,21,7,3918,739,0.55,0.25,1253.4,2285.2
29-05-2023,6,38,30,49,28,16,12,2394,931,0.52,0.27,1253.4,2285.2
29-05-2023,6,38,29,47,27,19,11,3615,921,0.5,0.16,1253.4,2285.2
29-05-2023,6,38,29,53,29,18,12,2185,678,0.5,0.18,1253.4,2285.2
29-05-2023,6,37,29,55,35,24,10,3011,616,0.56,0.16,1133.060378,2244.675
29-05-2023,6,38,29,59,32,15,8,3678,645,0.53,0.19,1133.060378,2244.675
29-05-2023,6,37,30,59,30,24,11,3228,895,0.48,0.23,1133.060378,2244.675
29-05-2023,6,38,30,52,24,24,10,3057,625,0.5,0.26,1133.060378,2244.675
29-05-2023,6,38,30,49,28,18,10,3927,518,0.48,0.16,1133.060378,2244.675
29-05-2023,6,38,29,47,27,15,10,2992,997,0.47,0.25,1133.060378,2244.675
29-05-2023,6,38,29,53,29,25,10,3321,725,0.55,0.24,1133.060378,2244.675
29-05-2023,6,37,29,55,35,19,10,2692,998,0.53,0.17,1148.832953,2271.2
29-05-2023,6,38,29,59,32,20,8,3087,847,0.52,0.26,1148.832953,2271.2
29-05-2023,6,37,30,59,30,25,10,2981,909,0.49,0.17,1148.832953,2271.2
29-05-2023,6,38,30,52,24,17,11,2967,745,0.51,0.21,1148.832953,2271.2
29-05-2023,6,38,30,49,28,24,9,2857,981,0.5,0.26,1148.832953,2271.2
29-05-2023,6,38,29,47,27,20,12,3892,719,0.52,0.16,1148.832953,2271.2
29-05-2023,6,38,29,53,29,25,7,2247,700,0.53,0.15,1148.832953,2271.2
29-05-2023,6,37,29,55,35,16,10,3085,927,0.49,0.16,1251.85257,2351.747826
29-05-2023,6,38,29,59,32,16,11,2961,567,0.54,0.16,1251.85257,2351.747826
29-05-2023,6,37,30,59,30,16,11,2750,898,0.51,0.26,1251.85257,2351.747826
29-05-2023,6,38,30,52,24,20,12,3565,550,0.5,0.24,1251.85257,2351.747826
29-05-2023,6,38,30,49,28,17,8,3481,782,0.55,0.17,1251.85257,2351.747826
29-05-2023,6,38,29,47,27,16,7,3801,554,0.52,0.23,1251.85257,2351.747826
29-05-2023,6,38,29,53,29,23,7,3524,876,0.5,0.22,1251.85257,2351.747826
29-05-2023,6,37,29,55,35,25,11,2197,580,0.52,0.24,1152.2,2236.8
29-05-2023,6,38,29,59,32,20,12,2208,894,0.54,0.17,1152.2,2236.8
29-05-2023,6,37,30,59,30,20,10,3804,880,0.49,0.25,1152.2,2236.8
29-05-2023,6,38,30,52,24,23,9,3324,813,0.48,0.17,1152.2,2236.8
29-05-2023,6,38,30,49,28,16,12,2296,562,0.49,0.18,1152.2,2236.8
29-05-2023,6,38,29,47,27,20,8,3059,935,0.53,0.22,1152.2,2236.8
29-05-2023,6,38,29,53,29,25,9,2341,896,0.49,0.22,1152.2,2236.8
29-05-2023,6,37,29,55,35,18,10,3846,791,0.53,0.23,1395.520698,2369.75
29-05-2023,6,38,29,59,32,17,10,2286,937,0.49,0.24,1395.520698,2369.75
29-05-2023,6,37,30,59,30,19,12,2691,617,0.5,0.23,1395.520698,2369.75
29-05-2023,6,38,30,52,24,15,9,3619,559,0.47,0.27,1395.520698,2369.75
29-05-2023,6,38,30,49,28,23,12,2567,757,0.55,0.19,1395.520698,2369.75
29-05-2023,6,38,29,47,27,24,9,2451,725,0.55,0.2,1395.520698,2369.75
29-05-2023,6,38,29,53,29,21,8,3501,638,0.51,0.22,1395.520698,2369.75
29-05-2023,6,37,29,55,35,20,11,2120,563,0.47,0.25,1166.2,2232.4
29-05-2023,6,38,29,59,32,25,10,3858,777,0.47,0.19,1166.2,2232.4
29-05-2023,6,37,30,59,30,25,9,3527,644,0.53,0.24,1166.2,2232.4
29-05-2023,6,38,30,52,24,22,10,2864,613,0.49,0.16,1166.2,2232.4
29-05-2023,6,38,30,49,28,15,11,2424,554,0.53,0.19,1166.2,2232.4
29-05-2023,6,38,29,47,27,22,10,3695,657,0.52,0.18,1166.2,2232.4
29-05-2023,6,38,29,53,29,21,12,2109,826,0.5,0.23,1166.2,2232.4
29-05-2023,6,37,29,55,35,20,7,2952,612,0.49,0.2,1045.034854,2246.669565
29-05-2023,6,38,29,59,32,21,8,2455,862,0.49,0.17,1045.034854,2246.669565
29-05-2023,6,37,30,59,30,16,7,3152,517,0.56,0.24,1045.034854,2246.669565
29-05-2023,6,38,30,52,24,22,12,2923,873,0.53,0.23,1045.034854,2246.669565
29-05-2023,6,38,30,49,28,22,10,3086,782,0.49,0.24,1045.034854,2246.669565
29-05-2023,6,38,29,47,27,22,12,2300,620,0.52,0.19,1045.034854,2246.669565
29-05-2023,6,38,29,53,29,24,12,3895,803,0.5,0.26,1045.034854,2246.669565
29-05-2023,6,37,29,55,35,16,11,2074,841,0.48,0.2,999.2,2175.8
29-05-2023,6,38,29,59,32,22,7,2548,695,0.49,0.25,999.2,2175.8
29-05-2023,6,37,30,59,30,21,10,2886,541,0.51,0.22,999.2,2175.8
29-05-2023,6,38,30,52,24,23,12,2513,728,0.52,0.15,999.2,2175.8
29-05-2023,6,38,30,49,28,24,12,2724,702,0.54,0.18,999.2,2175.8
29-05-2023,6,38,29,47,27,18,7,3084,743,0.49,0.17,999.2,2175.8
29-05-2023,6,38,29,53,29,16,8,2320,951,0.47,0.22,999.2,2175.8
29-05-2023,6,37,29,55,35,22,7,3596,797,0.54,0.18,1026.879041,2216.765217
29-05-2023,6,38,29,59,32,24,10,3054,625,0.5,0.18,1026.879041,2216.765217
29-05-2023,6,37,30,59,30,19,11,3990,753,0.51,0.25,1026.879041,2216.765217
29-05-2023,6,38,30,52,24,20,7,3866,999,0.55,0.23,1026.879041,2216.765217
29-05-2023,6,38,30,49,28,18,7,3579,995,0.53,0.18,1026.879041,2216.765217
29-05-2023,6,38,29,47,27,15,10,3379,685,0.51,0.26,1026.879041,2216.765217
29-05-2023,6,38,29,53,29,21,7,3372,892,0.55,0.27,1026.879041,2216.765217
29-05-2023,6,37,29,55,35,16,10,2704,720,0.53,0.24,1080.486141,2178.936364
29-05-2023,6,38,29,59,32,21,11,2141,692,0.47,0.16,1080.486141,2178.936364
